         13818570 function calls (13376631 primitive calls) in 83.127 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    0.006    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:4027(configure)
     4362    0.003    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:795(set_stretch)
       10    0.006    0.001    0.006    0.001 {built-in method io.open_code}
     3729    0.006    0.000    0.006    0.000 {method 'getboolean' of '_tkinter.tkapp' objects}
     4321    0.002    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:1099(get_default_size)
     1336    0.004    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\ma\core.py:3243(__getitem__)
     1109    0.003    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\functools.py:35(update_wrapper)
    20468    0.006    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\figure.py:2769(_set_dpi)
    21472    0.006    0.000    0.006    0.000 {built-in method math.sin}
    15528    0.006    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_api\__init__.py:152(<genexpr>)
    26196    0.006    0.000    0.006    0.000 {built-in method math.radians}
      623    0.002    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\ma\core.py:1578(make_mask)
       13    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap>:558(module_from_spec)
    46127    0.006    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1819(get_affine)
       21    0.000    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\offsetbox.py:762(get_bbox)
        7    0.000    0.000    0.006    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:2785(create_image)
        7    0.000    0.000    0.006    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:2765(_create)
     4192    0.003    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\_ufunc_config.py:458(_no_nep50_warning)
       11    0.000    0.000    0.006    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backends\_backend_tk.py:326(button_release_event)
      392    0.003    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:180(__init__)
     3172    0.002    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:622(get_snap)
     1525    0.002    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:2752(canvasy)
     3663    0.002    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:14798(tell)
     1014    0.002    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\numerictypes.py:470(issubdtype)
     1032    0.005    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:362(size)
      244    0.001    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\ttk.py:59(_format_optdict)
      307    0.000    0.000    0.006    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\util.py:381(_inner)
     1475    0.006    0.000    0.006    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\image_viewer.py:630(on_motion)
        7    0.000    0.000    0.006    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\ttk.py:746(__init__)
      277    0.001    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:2401(start_group)
     5877    0.004    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:252(y0)
     5258    0.005    0.000    0.005    0.000 {method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
      412    0.003    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:1506(_register)
     1088    0.004    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:457(__init__)
        3    0.000    0.000    0.005    0.002 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\PIL\ImageFile.py:186(load)
       15    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:4376(contains)
       72    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1034(get_path)
     6102    0.005    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:429(<listcomp>)
       15    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\patches.py:126(contains)
      142    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:1306(set_fontproperties)
        3    0.000    0.000    0.005    0.002 <frozen importlib._bootstrap_external>:1106(create_module)
      311    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:2478(__init__)
        3    0.005    0.002    0.005    0.002 {built-in method _imp.create_dynamic}
       18    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:234(set_clip_path)
        7    0.005    0.001    0.005    0.001 {method 'readlines' of '_io._IOBase' objects}
      354    0.001    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:2452(__init__)
      335    0.002    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\colors.py:1441(autoscale_None)
    49527    0.005    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\copy.py:107(_copy_immutable)
      668    0.001    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\ma\core.py:307(_extremum_fill_value)
     1385    0.003    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:1165(__init__)
       21    0.000    0.000    0.005    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\image_viewer.py:510(update_parameters_label)
        1    0.000    0.000    0.005    0.005 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\__init__.py:1473(inner)
  767/608    0.001    0.000    0.005    0.000 {method 'join' of 'str' objects}
      789    0.003    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_mathtext.py:601(_get_glyph)
       28    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\ntpath.py:625(realpath)
        1    0.000    0.000    0.005    0.005 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\xml\etree\ElementTree.py:1(<module>)
     4220    0.004    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:1943(__init__)
    18921    0.005    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\fromnumeric.py:209(_reshape_dispatcher)
      653    0.005    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook.py:1890(_topmost_artist)
        3    0.000    0.000    0.005    0.002 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:813(_init_axis)
       13    0.000    0.000    0.005    0.000 <frozen importlib._bootstrap>:901(_find_spec)
      405    0.001    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:3846(__init__)
    23323    0.005    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\path.py:223(codes)
        1    0.000    0.000    0.005    0.005 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_axes.py:5676(imshow)
       44    0.005    0.000    0.005    0.000 {built-in method nt.listdir}
       16    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:226(__call__)
        4    0.000    0.000    0.005    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\legend.py:1071(get_tightbbox)
     4192    0.005    0.000    0.005    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
      672    0.003    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:3108(<listcomp>)
      132    0.000    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:1198(update)
      881    0.001    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\util.py:118(clear)
     4429    0.003    0.000    0.005    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\shape_base.py:207(_arrays_for_stack_dispatcher)
    14267    0.004    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2695(get_matrix)
     1896    0.004    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:1209(__init__)
     2054    0.002    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\patches.py:317(get_patch_transform)
       27    0.000    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:1524(_cached_realpath)
     1756    0.003    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\results.py:462(<listcomp>)
       41    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:80(_path_stat)
       42    0.001    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:329(_apply_params)
       13    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1341(find_spec)
      397    0.002    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1097(__init__)
       13    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1309(_get_spec)
     3631    0.003    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:350(width)
      650    0.001    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:2398(__init__)
    31542    0.004    0.000    0.004    0.000 {method 'lower' of 'str' objects}
      905    0.004    0.000    0.004    0.000 {method 'draw_glyph_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
      507    0.001    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\ttk.py:49(_format_optvalue)
    10219    0.004    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\ma\core.py:3443(dtype)
        4    0.000    0.000    0.004    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\ttk.py:1068(__init__)
    20030    0.004    0.000    0.004    0.000 {method '__exit__' of '_thread.RLock' objects}
        3    0.000    0.000    0.004    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\__init__.py:3127(__init__)
        2    0.000    0.000    0.004    0.002 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\figure.py:2406(__init__)
     3662    0.002    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\tifffile\tifffile.py:8000(__getitem__)
        8    0.000    0.000    0.004    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:388(_plot_args)
     2459    0.002    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\_core\_ufunc_config.py:426(__exit__)
       14    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1438(find_spec)
        6    0.004    0.001    0.004    0.001 {method 'decode' of 'ImagingDecoder' objects}
    18887    0.004    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:608(get_gid)
     1552    0.004    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\figure.py:83(as_list)
        2    0.000    0.000    0.004    0.002 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\tkinter\ttk.py:1107(__init__)
     3685    0.004    0.000    0.004    0.000 {method 'tell' of '_io.BufferedReader' objects}
     9042    0.004    0.000    0.004    0.000 {built-in method math.log10}
    17655    0.004    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:292(get_transform_rotates_text)
    145/2    0.000    0.000    0.004    0.002 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:3920(streamline)
    12931    0.004    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:246(_get_multialignment)
     28/2    0.000    0.000    0.004    0.002 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:4684(streamline)
     1762    0.004    0.000    0.004    0.000 {method 'clear' of 'dict' objects}
       30    0.000    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\patches.py:172(<genexpr>)
     6471    0.004    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:432(<listcomp>)
    15773    0.004    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\path.py:242(simplify_threshold)
     31/1    0.000    0.000    0.004    0.004 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:5682(streamline)
     47/1    0.000    0.000    0.004    0.004 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:4355(streamline)
       56    0.004    0.000    0.004    0.000 {built-in method nt._getfinalpathname}
     8938    0.004    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:1555(<genexpr>)
    101/6    0.001    0.000    0.004    0.001 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing\core.py:4073(streamline)
    13245    0.004    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\_stride_tricks_impl.py:553(<genexpr>)
    10141    0.002    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\logging\__init__.py:1412(debug)
     9919    0.004    0.000    0.004    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backends\backend_agg.py:259(points_to_pixels)
        6    0.004    0.001    0.004    0.001 {method 'convert' of 'ImagingCore' objects}
