11202292 function calls (10803815 primitive calls) in 198.083 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\inspect.py:176(get_annotations)
       30    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:11842(get)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\re\_parser.py:264(getwhile)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\typing.py:379(_remove_dups_flatten)
       52    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\data_viewer.py:252(get_dic_ROI)
       54    0.000    0.000    0.000    0.000 <frozen _collections_abc>:439(__subclasshook__)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\BmpImagePlugin.py:63(BmpImageFile)
        9    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\enum.py:78(_is_private)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:2230(wm_geometry)
       40    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\results.py:266(__len__)
       39    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:326(_setdefaults)
       16    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\widgets.py:137(_get_data_coords)
       14    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\re\_parser.py:273(getuntil)
       14    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:5056(stopOn)
       41    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\ttk.py:334(setup_master)
        8    0.000    0.000    0.000    0.000 <frozen ntpath>:34(_get_bothseps)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\traceback.py:182(_format_final_exc_line)
        7    0.000    0.000    0.000    0.000 <frozen _collections_abc>:392(__subclasshook__)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:3521(add_separator)
       11    0.000    0.000    0.000    0.000 {method 'islower' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\contextlib.py:276(contextmanager)
       90    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\numeric.py:58(_zeros_like_dispatcher)
        9    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\enum.py:760(__delattr__)
       14    0.000    0.000    0.000    0.000 {built-in method _imp.find_frozen}
        5    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\enum.py:825(__setattr__)
       27    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\figure.py:91(bubble)
       76    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\shape_base.py:17(_atleast_1d_dispatcher)
       30    0.000    0.000    0.000    0.000 {built-in method from_bytes}
       44    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\scale.py:113(__init__)
       15    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\image_viewer.py:523(on_press)
        5    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:3342(<genexpr>)
       34    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        9    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\weakref.py:417(__len__)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\traceback.py:100(_parse_value_tb)
       60    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\traceback.py:338(__len__)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\xml\etree\ElementTree.py:514(ElementTree)
       17    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\traceback.py:353(_original_lines)
        1    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\data_viewer.py:246(get_project_path)
        8    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\threading.py:1123(native_id)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:1601(quit)
       78    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_arraysetops_impl.py:612(_intersect1d_dispatcher)
      120    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_mathtext.py:1019(get_kerning)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\path.py:344(__len__)
       62    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:2483(_generateDefaultName)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\re\_parser.py:303(checkgroupname)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\enum.py:1010(_find_new_)
       78    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\lib\_arraysetops_impl.py:1010(_isin_dispatcher)
       36    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\re\_compiler.py:431(_get_iscased)
       34    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\cbook.py:120(__init__)
       42    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\linalg\_linalg.py:492(_unary_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\backend_bases.py:1827(grab_mouse)
       30    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_mathtext.py:1762(__init__)
       15    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\widgets.py:61(locked)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\commondialog.py:20(__init__)
       39    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\layout_engine.py:82(adjust_compatible)
       65    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\traceback.py:986(<lambda>)
       49    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\fromnumeric.py:965(_sort_dispatcher)
       69    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:2319(get_label_position)
       14    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\Image.py:571(width)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:9356(is_memmappable)
        7    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\typing.py:1294(_is_dunder)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\gridspec.py:541(__init__)
       68    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\fromnumeric.py:574(_swapaxes_dispatcher)
       14    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
       25    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
       12    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\image_viewer.py:778(display_tag)
        9    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\enum.py:58(_is_sunder)
       14    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\Image.py:575(height)
       11    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        7    0.000    0.000    0.000    0.000 {method 'setimage' of 'ImagingEncoder' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:10652(set_keyframe)
        8    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\enum.py:47(_is_dunder)
       24    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\ma\core.py:1870(_check_mask_axis)
        1    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\GUI.py:134(get_image_path)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\filedialog.py:306(_fixoptions)
       40    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axes\_base.py:2697(use_sticky_edges)
       14    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       55    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_mathtext.py:597(_map_virtual_font)
        3    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\image_viewer.py:765(update_color)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\enum.py:791(__iter__)
       16    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.000    0.000 <frozen ntpath>:261(dirname)
       15    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\image_viewer.py:583(on_pan_release)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\widgets.py:116(__init__)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:599(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\enum.py:37(_is_descriptor)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\re\_parser.py:894(_parse_flags)
       34    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\contextlib.py:444(__init__)
       58    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_mathtext.py:1773(font)
       15    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\image_viewer.py:564(on_pan_press)
        9    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\traceback.py:972(indent)
        1    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\GUI.py:128(get_project_path)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\typing.py:1256(_generic_init_subclass)
       10    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\inspect.py:3061(<genexpr>)
       16    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\axis.py:494(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\numpy\_core\shape_base.py:216(_vhstack_dispatcher)
       14    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\re\_compiler.py:31(_combine_flags)
       17    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:421(__str__)
       26    0.000    0.000    0.000    0.000 <frozen _collections_abc>:345(__subclasshook__)
        1    0.000    0.000    0.000    0.000 c:\Users\carlo\OneDrive\Documentos\Poli\TCC\MedicAnalysis_v2\graph_viewer.py:61(enable_functionalities_post_load)
      4/2    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\transforms.py:2404(<lambda>)
       14    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\__init__.py:1841(__str__)
       12    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\ImageFile.py:93(_tilesort)
       36    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\pyparsing\core.py:4035(_generateDefaultName)
        6    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\figure.py:3000(set_canvas)
       12    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\PIL\PngImagePlugin.py:188(close)
       23    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:11790(add)
       34    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\contextlib.py:450(__exit__)
       11    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
       39    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\gridspec.py:69(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:9297(is_contiguous)
       45    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\traceback.py:689(<lambda>)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:292(__subclasshook__)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\enum.py:932(_check_for_existing_members_)
        6    0.000    0.000    0.000    0.000 <frozen _collections_abc>:411(__subclasshook__)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\matplotlib\_pylab_helpers.py:117(set_active)
        4    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\site-packages\tifffile\tifffile.py:23669(product)
        1    0.000    0.000    0.000    0.000 C:\Users\carlo\AppData\Local\Programs\Python\Python313\Lib\tkinter\font.py:50(_set)
